id,code,category1,category2,category3,categoryName1,categoryName2,categoryName3,image,price,fullName
1131325,mat-kinh-nam-the-thao-okey-sanh-dieu,94,94,128,Thời trang nam,Phụ kiện,Mắt kính,https://media3.scdn.vn/img2/2017/3_18/n5Aew4_simg_b5529c_250x250_maxb.jpg,40.000đ,Kính thể thao sành điệu
2793097,sung-cao-inox3,1458,1458,1463,Đồ chơi,"Hoạt động ngoài trời, pinic","Leo núi, cắm trại",https://media3.scdn.vn/img3/2019/7_6/zLBNmX_simg_b5529c_250x250_maxb.jpg
2544998,ao-thun-raglan-nu-trang-xam-hinh-huou-cao-co,8,8,12,Thời trang nữ,Áo nữ,Áo thun có tay,https://media3.scdn.vn/img2/2018/6_14/DxLOum_simg_b5529c_250x250_maxb.jpg,119.000đ,Áo Thun Nữ Hươu Cao Cổ _ Xám
1884935,bong-tay-trang-hoamis,220,220,1436,Sức khỏe & Làm đẹp,Phụ kiện trang điểm,Cọ và các dụng cụ trang điểm,https://media3.scdn.vn/img2/2018/8_14/y5UKom_simg_b5529c_250x250_maxb.jpg,25.000đ,Bông tẩy trang Hoamis 90 miếng
2039255,jumpsuit-dap-cheo-han-quoc-th07107,8,8,1410,Thời trang nữ,"Set trang phục, jumpsuit",Jumpsuit,https://media3.scdn.vn/img1/2015/10_2/a605c5_simg_b5529c_250x250_maxb.jpg,170.000đ
1858102,quan-lot-nu-quyen-ru-dl05,8,8,54,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Quần lót,https://media3.scdn.vn/img3/2019/6_12/U0qS21_simg_b5529c_250x250_maxb.jpg,19.000đ
2050127,giay-luoi-nhua-di-mua-danh-cho-nam-va-nu-btn05,1686,1686,1785,Giày dép,Giày nam,Giày nhựa nam,https://media3.scdn.vn/img2/2017/8_11/mdyQ8t_simg_b5529c_250x250_maxb.jpg,49.000đ,Giày nhựa dẻo nam nữ đi mưa
2008207,den-pin-doi-dau-sieu-sang-police,1108,1108,1156,Đồ điện gia dụng,Thiết bị chiếu sáng,Đèn pin,https://media3.scdn.vn/img2/2018/10_19/69URaK_simg_b5529c_250x250_maxb.png,239.000đ,ĐÈN PIN ĐỘI ĐẦU SIÊU SÁNG POLICE-USA STORE ĐEN
2439353,ao-hai-day-co-v,8,8,14,Thời trang nữ,Áo nữ,"Áo hai dây, áo quây",https://media3.scdn.vn/img2/2018/5_9/aBvrDh_simg_b5529c_250x250_maxb.jpg,225.000đ
2446281,dam-bau-co-sen-xep-tang-thuong-hieu-you-and-me,138,138,140,Mẹ và bé,Đồ dùng cho mẹ trước khi sinh,Đầm bầu,https://media3.scdn.vn/img1/2015/11_2/8108c2_simg_b5529c_250x250_maxb.jpg,320.000đ,Đầm bầu ren cổ sen 2 tầng
2475384,dong-ho-doi-longines-kinh-sapphire-gia-mot-doi-ma-so-dh15243,1366,1366,1379,Đồng hồ,Đồng hồ khác,Đồng hồ đôi,https://media3.scdn.vn/img2/2018/8_28/WMjuaT_simg_b5529c_250x250_maxb.jpg,1.150.000đ,Đồng hồ đôi kính Sapphire
2036838,dau-goi-kho-2-trong-1-abena-khong-dung-nuoc,138,138,154,Mẹ và bé,Đồ dùng cho mẹ sau khi sinh,"Dầu gội, sữa tắm khô",https://media3.scdn.vn/img3/2018/12_10/VT1B1d_simg_b5529c_250x250_maxb.jpg,125.000đ
1881605,day-chuyen-da-thach-anh-hinh-tru-trang-suc-inox,94,94,662,Thời trang nam,Phụ kiện,Trang sức,https://media3.scdn.vn/img2/2018/6_14/azbgog_simg_b5529c_250x250_maxb.jpg,99.000đ,Dây chuyền đá thạch anh tím hình giọt nước BHDC129
2630829,sua-tam-trang-than-hoat-tinh-erina,220,220,1326,Sức khỏe & Làm đẹp,Chăm sóc da nữ,Kem làm trắng,https://media3.scdn.vn/img2/2018/7_16/xQiWna_simg_b5529c_250x250_maxb.jpg,58.000đ,Sữa tắm trắng Than Hoạt Tính erina
2178571,quan-lot-lot-khe-dl91,8,8,54,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Quần lót,https://media3.scdn.vn/img3/2019/1_22/DCmBXM_simg_b5529c_250x250_maxb.jpg,29.000đ
1383965,mat-day-chuyen-phat-di-lac,94,94,662,Thời trang nam,Phụ kiện,Trang sức,https://media3.scdn.vn/img2/2017/6_19/fJMcgB_simg_b5529c_250x250_maxb.jpg,200.000đ,Mặt dây chuyền Phật Di lặc MP1
2827468,giay-adidas-ultra-boost-ms-043,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/8_21/leWfbU_simg_b5529c_250x250_maxb.jpg,3.790.000đ,Giày thể thao Adidas Ultra Boost F35231
2468228,ao-so-mi,8,8,10,Thời trang nữ,Áo nữ,Áo sơ mi công sở,https://media3.scdn.vn/img2/2018/4_27/vdCTs5_simg_b5529c_250x250_maxb.jpg,295.000đ,áo sơ mi nữ áo sơ mi
2035452,dam-soc-thoi-trang-xinh-xan-th08386,138,138,1254,Mẹ và bé,Thời trang bé gái,Đầm,https://media3.scdn.vn/img1/2016/4_1/e856fe_simg_b5529c_250x250_maxb.png,100.000đ,Đầm sọc thời trang xinh xắn TH08386
2542546,quan-jeans-jogger-dinh-hat-rach-ma-nd0635,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img2/2018/5_6/KSFyTB_simg_b5529c_250x250_maxb.jpg,485.000đ,quần jeans rách đính hạt Mã: ND1108
2716897,hang-nhap-loai-1-giay-sandal-anh-kim-cao-cap,1686,1686,1694,Giày dép,Giày nữ,Giày sandal nữ,https://media3.scdn.vn/img1/2016/3_27/1607d1_simg_b5529c_250x250_maxb.jpg,410.000đ,Hàng Nhập Loai 1 GIÀY CAO GÓT ĐÍNH KIM CƯƠNG
2283994,ao-thun-doi-vo-la-nhat-d0178,8,8,527,Thời trang nữ,Áo nữ,Áo đôi,https://media3.scdn.vn/img2/2017/9_12/dx5rjS_simg_b5529c_250x250_maxb.jpg,179.000đ,Áo Đôi Vợ Chồng Là Nhất
1987818,tui-xach-bao-thu-nap-gap,1722,1722,1732,Túi xách,Túi xách nữ,Túi đeo chéo nữ,https://media3.scdn.vn/img/2014/6_9/7366uz4ngg35_2j4poesso715k_simg_b5529c_250x250_maxb.jpg,149.000đ,TÚI XÁCH DỰ TIỆC NẮP BAO THƯ- DH412100
2033144,quan-dai-kaki-lung-thun-ong-tum-ma-nd0562-xanh-dam,94,94,1674,Thời trang nam,"Quần kaki, quần tây nam",Quần kaki,https://media3.scdn.vn/img2/2018/10_3/FJWJPy_simg_b5529c_250x250_maxb.jpg,219.000đ
2389826,giay-the-thao-nike-air-max-2015,1686,1686,1777,Giày dép,Giày nữ,Giày sneaker nữ,https://media3.scdn.vn/img3/2019/7_8/mO8FDJ_simg_44fd8e_601-601-0-61_cropf_simg_b5529c_250x250_maxb.jpg,710.000đ,Giày thể thao AIR MAX 720
2272284,bo-cap-hdmi-microusb-chuan-mhl-cho-dien-thoai-android-hola,528,528,536,Phụ kiện công nghệ,Phụ kiện Điện thoại,"Cáp sạc, cáp truyền dữ liệu",https://media3.scdn.vn/img2/2017/3_13/2kD1q3_simg_b5529c_250x250_maxb.png,79.000đ
1995356,son-bourjois-rouge-edition-velvet-chinh-hang,220,220,267,Sức khỏe & Làm đẹp,Trang điểm môi,Son tint,https://media3.scdn.vn/img2/2018/3_5/Vh4kvG_simg_b5529c_250x250_maxb.jpg,270.000đ,Son Bourjois Rouge Edition Velvet chính hãng
2562760,nhuom-da-3d,220,220,317,Sức khỏe & Làm đẹp,Chăm sóc da nữ,Sản phẩm khác,https://media3.scdn.vn/img1/2016/4_4/a4260e_simg_b5529c_250x250_maxb.jpg,99.000đ,kem nhuộm da 3d
2429165,combo-4-san-pham-son-kem-lot-bb-phan-phu-ma-hong-tha-ho-trang-diem,220,220,265,Sức khỏe & Làm đẹp,Trang điểm môi,Son thỏi,https://media3.scdn.vn/img3/2019/8_20/sTTGMi_simg_b5529c_250x250_maxb.jpg,350.000đ,Bộ Mỹ phẩm trang điểm Son trang điểm cao cấp Miss Rose + Kem nền BB che khuyết điểm+ Phấn phủ kiềm dầu siêu mịn+ Bút kẻ mắt không thấm nước + Chì kẻ mày + Mascara dài và cong
2740002,adidas-neo-vai-den,1686,1686,1789,Giày dép,Giày thể thao chuyên dụng,Giày thể thao nam,https://media3.scdn.vn/img3/2019/1_5/CPkmZE_simg_b5529c_250x250_maxb.jpg,2.350.000đ,Giày Adidas Neo Nữ - VALSTRIPES 2
2205407,kem-lot-nhu-high-lighter-beam-2015-thefaceshop,220,220,256,Sức khỏe & Làm đẹp,Trang điểm mặt,Phấn tạo khối và highlight,https://media3.scdn.vn/img2/2017/10_28/5cTZ6Z_simg_b5529c_250x250_maxb.jpg,120.000đ,Kem lót nhũ The Face Shop High Lighter Beam có 1 màu duy nhất
2675011,chuot-quang-chuyen-nghiep-uper-s5-xanh,528,528,546,Phụ kiện công nghệ,Phụ kiện Máy tính,Chuột,https://media3.scdn.vn/img2/2017/8_13/OSsJw5_simg_b5529c_250x250_maxb.jpg,159.000đ,Chuột Bosston GM200 Led Chuyên Nghiệp
2374468,xit-keo-dai-thoi-gian-playboy-vip-hoa-ky-10ml,220,220,1337,Sức khỏe & Làm đẹp,Sản phẩm hỗ trợ tình dục,Bổ sung tăng cường,https://media3.scdn.vn/img2/2018/3_27/fPMFtj_simg_b5529c_250x250_maxb.jpg,78.000đ,XỊT KHỬ MÙI NAM PLAYBOY VIP
1396573,chan-vay-tennis-xep-ly,8,8,651,Thời trang nữ,Chân váy,Váy xếp ly,https://media3.scdn.vn/img2/2018/7_29/dBac7C_simg_b5529c_250x250_maxb.jpg,125.000đ,Chân váy tennis xếp ly
2179911,mat-na-ngu-laneige-water-sleeping-mask,220,220,242,Sức khỏe & Làm đẹp,Chăm sóc da nữ,Mặt nạ dưỡng da,https://media3.scdn.vn/img2/2018/9_4/OEyZfL_simg_b5529c_250x250_maxb.jpg,460.000đ,Mặt nạ ngủ Laneige Water Sleeping Mask
2893965,ban-phim-chuyen-game-bosston-c888,528,528,545,Phụ kiện công nghệ,Phụ kiện Máy tính,Bàn phím,https://media3.scdn.vn/img3/2019/2_26/nUqZFT_simg_b5529c_250x250_maxb.jpg,164.000đ,Bàn phím chuyên game Bosston C888 led 3 màu [Đen] - Hãng phân phối chính thức
2048176,son-maybelline-creamy-matte-lip-color-color-blur-lip-pencil,220,220,265,Sức khỏe & Làm đẹp,Trang điểm môi,Son thỏi,https://media3.scdn.vn/img2/2017/2_26/vS5UFU_simg_b5529c_250x250_maxb.jpg,135.000đ,Son Maybelline Color Blur Lip Pencil
2836000,day-chuyen-ma-vang-cao-cap,94,94,662,Thời trang nam,Phụ kiện,Trang sức,https://media3.scdn.vn/img2/2018/6_21/zkWn8c_simg_b5529c_250x250_maxb.jpg,99.000đ,Dây chuyền nam cao cấp mạ màu vàng 24k
2281077,ao-so-mi-co-co-trang-soc-den,94,94,1667,Thời trang nam,Áo sơ mi nam,Sơ mi tay dài,https://media3.scdn.vn/img2/2018/2_23/aWKdda_simg_b5529c_250x250_maxb.jpg,169.000đ,Áo sơ mi sọc đen trắng cổ trụ TAT0103A
1857982,quan-lot-lot-khe-dl01,8,8,54,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Quần lót,https://media3.scdn.vn/img3/2019/1_22/DCmBXM_simg_b5529c_250x250_maxb.jpg,29.000đ
2899987,giay-the-thao-sp-298-new-2016,1686,1686,1789,Giày dép,Giày thể thao chuyên dụng,Giày thể thao nam,https://media3.scdn.vn/img3/2019/3_27/fVHQRu_simg_b5529c_250x250_maxb.jpg,288.000đ,giày thể thao new
2100034,shop-do-bay-do-bay-dai-lien-co-yem-phoi-luoi-sang-trong-jud10,8,8,1410,Thời trang nữ,"Set trang phục, jumpsuit",Jumpsuit,https://media3.scdn.vn/img2/2018/9_17/OR0hOR_simg_b5529c_250x250_maxb.jpg,380.000đ
2883622,giay-the-thao-nam-adidas-los-angeles-2016-ma-sr236,1686,1686,1789,Giày dép,Giày thể thao chuyên dụng,Giày thể thao nam,https://media3.scdn.vn/img3/2019/7_18/biJ82I_simg_b5529c_250x250_maxb.jpg,1.390.000đ,Giầy Thể thao adidas
1973540,dam-maxi-hai-day-xe-hai-ta-sd405,8,8,31,Thời trang nữ,"Đầm, váy",Đầm maxi,https://media3.scdn.vn/img1/2015/7_22/fd2e4c_simg_b5529c_250x250_maxb.jpg,320.000đ
2840136,giay-nike-nu-cuc-ben,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img2/2018/1_18/vnaNod_simg_b5529c_250x250_maxb.jpg,315.000đ,giày bót nữ nhập cực sang bền
2515577,quan-jogger-jean,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img3/2019/6_6/geyeJe_simg_b5529c_250x250_maxb.jpg,160.000đ,Quần Jogger Jean
2344633,giay-nike-thea-ms-131,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,,,
2884834,the-nho-micro-sd-8gb,528,528,537,Phụ kiện công nghệ,Phụ kiện Điện thoại,Thẻ nhớ,https://media3.scdn.vn/img2/2018/4_14/FbE4HW_simg_b5529c_250x250_maxb.jpg,88.000đ,Thẻ nhớ Micro SD 8GB
1094441,cap-da-cong-so-barca-tu-praza-tx005,1722,1722,1747,Túi xách,Túi xách nam,"Túi xách tay, cặp nam",https://media3.scdn.vn/img2/2018/11_7/lByPl8_simg_b5529c_250x250_maxb.jpg,239.000đ
2636920,quan-jean-nam-rach-goi-sieu-hot-2016-qj521,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img3/2019/3_7/Z6qqyT_simg_b5529c_250x250_maxb.jpg,199.000đ,Quần Jean rách gối siêu hót L1
2665043,giay-the-thao-phoi-mau-3-soc-ca-tinh-sa-448,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/3_21/fXjWQ6_simg_b5529c_250x250_maxb.png,550.000đ,Giày thể thao phối màu cá tính
2495616,karambit-sw,736,736,902,Thể thao & giải trí,"Leo núi, cắm trại",Bộ dụng cụ đa năng,https://media3.scdn.vn/img3/2019/7_9/mFRQJ5_simg_b5529c_250x250_maxb.jpg,59.000đ
2273465,vay-ngu-lua-vlua01,8,8,59,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Váy ngủ,https://media3.scdn.vn/img3/2019/2_13/IYwKAG_simg_b5529c_250x250_maxb.jpg,99.000đ
2156649,vay-ngu-sexy-ren-cao-cap-sieu-quyen-ru,8,8,59,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Váy ngủ,https://media3.scdn.vn/img3/2019/3_18/nlQqZ0_simg_b5529c_250x250_maxb.jpg,99.000đ
2333679,zippo-hq01,604,604,636,Không gian sống,"Quà tặng, hàng thủ công",Bật lửa,https://media3.scdn.vn/img3/2019/3_12/qYRvYb_simg_b5529c_250x250_maxb.jpg,149.000đ
2907551,den-pin-sieu-sang,1108,1108,1156,Đồ điện gia dụng,Thiết bị chiếu sáng,Đèn pin,https://media3.scdn.vn/img3/2019/6_15/PQMsL7_simg_b5529c_250x250_maxb.jpg,99.000đ,Đèn pin siêu sáng
1172819,kim-lien-ao-khoac-kaki-co-non-mak145,94,94,676,Thời trang nam,Áo khoác nam,Áo khoác có mũ,https://media3.scdn.vn/img3/2019/5_12/M6WzMB_simg_b5529c_250x250_maxb.jpg,149.000đ,ÁO KHOÁC KAKI CÓ NÓN DỄ THƯƠNG
899556,bo-mui-khoan-da-nang-5-cay-bosch-2608680798,1019,1019,1096,Đồ dùng trong nhà,Thiết bị và dụng cụ sửa chữa,Bộ dụng cụ đa năng,https://media3.scdn.vn/img3/2019/1_17/Aywo3i_simg_b5529c_250x250_maxb.jpg,138.000đ,Bộ mũi khoan đa năng 5 cây Bosch. 2608680798
2584633,gia-y-bo-t-tho-i-trang-da-lo-n-glado-g82,1686,1686,1711,Giày dép,Giày nam,Giày bốt nam,https://media3.scdn.vn/img2/2018/8_31/aQglHp_simg_b5529c_250x250_maxb.jpg,93.000đ,BỘ TRANG ĐIỂM T Y A 6067
2612296,bikinistorevn-do-boi-1-manh-phoi-luoi,8,8,64,Thời trang nữ,Đồ bơi,Một mảnh,https://media3.scdn.vn/img2/2017/6_22/s1CrNP_simg_b5529c_250x250_maxb.png,280.000đ,Đồ bơi nữ 1 mảnh phối lưới hở lưng
1009295,a047-ao-luoi-lien-tat-sat-nach-goi-cam,8,8,61,Thời trang nữ,"Đồ lót, đồ ngủ và đồ mặc nhà",Sản phẩm khác,https://media3.scdn.vn/img2/2018/12_7/5NWHVR_simg_b5529c_250x250_maxb.jpg,300.000đ
2270274,gang-tay-xam-hinh-tattoo-random-hoa-van,94,94,133,Thời trang nam,Phụ kiện,Găng tay,https://media3.scdn.vn/img/2014/11_13/53_2jroie7acqs13_simg_b5529c_250x250_maxb.jpg,55.000đ,Găng Tay Hình Xăm Tattoo GT53
2725789,kem-bb-ponds-trang-hong-thai-lan,220,220,251,Sức khỏe & Làm đẹp,Trang điểm mặt,BB cream và CC cream,https://media3.scdn.vn/img2/2017/8_31/JnuLF9_simg_b5529c_250x250_maxb.png,120.000đ,Kem BB Cream Ponds
2589350,adidas-zx-flux-xeno-da-quang,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,,,
1231378,jeans-ngan-cac-loai-qtt990,8,8,22,Thời trang nữ,Quần nữ,Quần ngắn,https://media3.scdn.vn/img3/2019/8_14/qyGK20_simg_b5529c_250x250_maxb.jpg,239.000đ,kèn ngân gắn các loai xe
2674632,bo-ban-phim-va-chuot-may-tinh-c888-bosston-huyen-thoai,528,528,545,Phụ kiện công nghệ,Phụ kiện Máy tính,Bàn phím,https://media3.scdn.vn/img2/2018/11_21/uHZ5bS_simg_b5529c_250x250_maxb.jpg,295.000đ,Bộ bàn phím và chuột Game Bosston C888 và BS-11 Led đa màu Đen
2313722,sandal-vento-chinh-hang-xuat-nhat-1509,1686,1686,1708,Giày dép,Giày nam,Giày sandal nam,https://media3.scdn.vn/img1/2015/10_26/d340ac_simg_b5529c_250x250_maxb.png,239.000đ,Giày sandal vento | Giày sandal nam 1509 chính hãng xuất nhật 1509
2391848,quan-jean-nam-qj020,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img3/2019/3_27/9xjyCh_simg_b5529c_250x250_maxb.jpg,165.000đ,Quần jean nữ xinh QJ020
2803133,tt031do-giay-the-thao-nu-thoi-trang-ca-tinh,1686,1686,1777,Giày dép,Giày nữ,Giày sneaker nữ,https://media3.scdn.vn/img2/2018/7_14/Z3fTYb_simg_b5529c_250x250_maxb.jpg,200.000đ,"GIÀY NỮ THỜI TRANG GIAY THỂ THAO NỮ GIÀY NỮ CÁ TÍNH
2193209,gn046-giay-the-thao-nang-dong,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/8_15/LiPMju_simg_b5529c_250x250_maxb.jpg,130.000đ,GIÀY THỂ THAO NỮ NĂNG ĐỘNG
2473509,dong-ho-longines-nam-gia-re-mat-vuong-lg065m,1366,1366,1370,Đồng hồ,Đồng hồ nam,Đồng hồ kim,https://media3.scdn.vn/img3/2019/5_15/WuAx3J_simg_b5529c_250x250_maxb.jpg,179.000đ,ĐỒNG HỒ NAM GIÁ RẺ
2184007,set-3-son-mac-tha-ho-ban-doi-tong-mau-duong-moi-hang-ngay-102,220,220,265,Sức khỏe & Làm đẹp,Trang điểm môi,Son thỏi,https://media3.scdn.vn/img3/2019/7_22/ddbavE_simg_b5529c_250x250_maxb.jpg,19.000đ,SON DƯỠNG ĐỔI MÀU CHÍNH HÃNG MAYCREATE LÀM HỒNG MÔI
2078872,ao-so-mi-nu-soc-cheo-bo-gau-ba103-hang-loai-1-y-hinh,8,8,10,Thời trang nữ,Áo nữ,Áo sơ mi công sở,https://media3.scdn.vn/img3/2019/6_28/LOQ2vu_simg_b5529c_250x250_maxb.jpg,159.000đ,HÀNG LOẠI 1 Áo sơ mi công sở nữ lụa nơ lưng dài tay màu trắng ảnh thật Cam kết hàng y hình VP5LP95NL
2072265,bo-cuoc-xeng-du-lich-co-lon-4-in-1,736,736,902,Thể thao & giải trí,"Leo núi, cắm trại",Bộ dụng cụ đa năng,https://media3.scdn.vn/img3/2019/7_18/8Ld3kG_simg_b5529c_250x250_maxb.jpg,89.000đ
2139454,giay-banh-mi,1686,1686,1777,Giày dép,Giày nữ,Giày sneaker nữ,https://media3.scdn.vn/img3/2019/2_20/2iinXt_simg_b5529c_250x250_maxb.jpg,319.000đ,Giày bánh mì 6cm
2751899,ao-khoac-bomber-day-keo-2-lop-hang-chat,94,94,675,Thời trang nam,Áo khoác nam,Áo khoác thể thao,https://media3.scdn.vn/img2/2017/4_1/1upfiD_simg_b5529c_250x250_maxb.jpg,175.000đ,Áo khoác bomber kaki 2 lớp dây kéo ngực
2533772,giaresv-ao-thun-nam-tay-dai-cao-cap,94,94,1685,Thời trang nam,"Áo thun, áo polo nam",Áo thun dài tay,https://media3.scdn.vn/img2/2018/10_13/pzDECc_simg_b5529c_250x250_maxb.jpg,105.000đ
1341956,dong-ho-gucci-lac-day-hoa-tiet-sieu-sang-dh584gu,1366,1366,1374,Đồng hồ,Đồng hồ nữ,Đồng hồ thời trang,https://media3.scdn.vn/img2/2018/7_16/KG4Rel_simg_b5529c_250x250_maxb.png,89.000đ,Đồng Hồ Lắc Tay Dây Đính Hoa
2810105,ao-khoac-bomber-bigbang-so-hot,94,94,675,Thời trang nam,Áo khoác nam,Áo khoác thể thao,https://media3.scdn.vn/img2/2017/10_8/mgHWUG_simg_b5529c_250x250_maxb.jpg,199.000đ,Áo khoác gió bomber thêu hot hit
2749174,ao-da-quang-la-can,94,94,310,Thời trang nam,"Áo thun, áo polo nam",Áo thun không cổ,https://media3.scdn.vn/img3/2019/6_24/Ji0VTd_simg_b5529c_250x250_maxb.jpg,99.000đ
2635900,ban-phim-chuyen-game-bosston-x19,528,528,545,Phụ kiện công nghệ,Phụ kiện Máy tính,Bàn phím,https://media3.scdn.vn/img2/2018/11_21/xGzk4q_simg_b5529c_250x250_maxb.jpg,186.000đ,Bộ bàn phím LED giả cơ và chuột chơi Game Bosston X19 - K1 Đen
2905651,ao-so-mi-nam-co-tru-co-gian-cao-cap-sm220,94,94,1667,Thời trang nam,Áo sơ mi nam,Sơ mi tay dài,https://media3.scdn.vn/img2/2017/8_21/rwVvVS_simg_b5529c_250x250_maxb.jpg,175.000đ,Áo sơ mi nam cổ trụ cao cấp màu trắng
2596379,quan-jeans-cap-chun-phong-cach-han-quoc,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img2/2018/2_25/C4E7TQ_simg_b5529c_250x250_maxb.jpg,195.000đ,Quần jeans nam rách phong cách hàn quốc
2186844,ao-khoac-nam-phoi-tui-nam-tinh,94,94,681,Thời trang nam,Áo khoác nam,Áo khoác chống nắng,https://media3.scdn.vn/img3/2018/12_29/rkSEuG_simg_b5529c_250x250_maxb.jpg,99.000đ,ÁO KHOÁC NAM TÍNH
1403122,bo010-giay-boot-nu-lazashop,1686,1686,1698,Giày dép,Giày nữ,Giày bốt nữ,https://media3.scdn.vn/img2/2018/12_5/hNe1TT_simg_b5529c_250x250_maxb.jpg,189.000đ,Giày boot nữ - Giày boot nữ
1200716,khoa-chong-trom-xe-may-z-con-airblade-125cc,1722,1722,1748,Túi xách,Túi xách nam,Túi đeo chéo nam,https://media3.scdn.vn/img2/2018/6_10/mwsSaW_simg_b5529c_250x250_maxb.jpg,189.000đ,Khóa Chống Trộm Xe Máy Z-CON AirBlade 125cc MS08
2675889,bo-trang-suc-xuan-ma-vang-18k-dinh-kim-cuong-nhan-tao,8,8,320,Thời trang nữ,Trang sức,Bộ trang sức,https://media3.scdn.vn/img3/2019/7_3/ysuOVN_simg_b5529c_250x250_maxb.jpg,149.000đ,Bộ Trang Sức Nữ Bạc S925 Cao Cấp - Đính Kim Cương Nhân Tạo
1999856,bl007-balo-hinh-hop-unisex-praza,1722,1722,1805,Túi xách,Balo,Balo nam,https://media3.scdn.vn/img1/2015/7_30/232a88_simg_8496c9_421-421-136-432_cropf_simg_b5529c_250x250_maxb.jpg,159.000đ,BLS0007 - Balo Du Lịch Hình Hộp PRAZA
2475624,quan-jean-nam-ca-tinh-qj14,94,94,1672,Thời trang nam,Quần jeans nam,Quần jeans ống côn skinny,https://media3.scdn.vn/img2/2016/8_28/pwIVNi_simg_b5529c_250x250_maxb.jpg,240.000đ,Quần bò nam ống suông - QJ14
2858416,son-ruou-chateau-labiotte-wine-lip-tint,220,220,267,Sức khỏe & Làm đẹp,Trang điểm môi,Son tint,https://media3.scdn.vn/img1/2016/3_15/5b6f34_simg_a2dfa1_720-720-0-0_cropf_simg_b5529c_250x250_maxb.jpg,274.000đ,SON RƯỢU CHATEAU LABIOTTE WINE LIP TINT
1834146,chiec-hop-vo-dung-useless-box,604,604,643,Không gian sống,"Quà tặng, hàng thủ công",Sản phẩm khác,https://media3.scdn.vn/img2/2018/9_8/egTu8K_simg_b5529c_250x250_maxb.jpg,350.000đ
2292864,dau-ca-omega-3-15397,220,220,1422,Sức khỏe & Làm đẹp,Thực phẩm chức năng,"Chăm sóc sức khỏe, vitamin",https://media3.scdn.vn/img3/2019/7_30/BMQrXf_simg_b5529c_250x250_maxb.jpg,230.000đ
1323013,vien-uong-trang-da-tri-nam-vita-white-plus-nhat-ban,220,220,1332,Sức khỏe & Làm đẹp,Thực phẩm chức năng,Chăm sóc sắc đẹp,https://media3.scdn.vn/img3/2019/4_2/UHhsbV_simg_b5529c_250x250_maxb.jpg,305.000đ,Viên uống trắng da Nhật Bản Vita White Plus trị nám tàn nhang 240 viên
2272005,giay-the-thao-thoi-trang-new-balance-574,1686,1686,1784,Giày dép,Giày nam,Giày sneaker nam,https://media3.scdn.vn/img3/2019/5_23/CNbUwd_simg_b5529c_250x250_maxb.jpg,199.000đ,Giày Thể Thao Thời Trang
2066144,dong-ho-omega-day-inox-co-lich,1366,1366,1370,Đồng hồ,Đồng hồ nam,Đồng hồ kim,https://media3.scdn.vn/img2/2018/9_5/EVeeHC_simg_b5529c_250x250_maxb.jpg,250.000đ,Đồng hồ nam dây da có lịch
2920495,ao-khoac-nam-gia-vest-han-cao-cap-cxs603,94,94,689,Thời trang nam,"Áo vest, blazer",Áo blazer,https://media3.scdn.vn/img2/2017/3_19/knCV7A_simg_b5529c_250x250_maxb.jpg,375.000đ
2576794,ao-so-mi-nam-f977,94,94,1667,Thời trang nam,Áo sơ mi nam,Sơ mi tay dài,https://media3.scdn.vn/img2/2017/3_3/ZMUs8F_simg_b5529c_250x250_maxb.jpg,99.000đ,Áo sơ mi nam
2259921,giay-sandal-nu-quai-ngang-de-thuong-phong-cach-han-quoc-sg0099,1686,1686,1694,Giày dép,Giày nữ,Giày sandal nữ,https://media3.scdn.vn/img3/2019/4_26/JbLO7o_simg_b5529c_250x250_maxb.jpg,99.000đ,Giày sandal nữ đế bệt made in Vietnam quai chéo phong cách Hàn Quốc
